track,reference,stat,lo,hi
D_BW_ENCSR810EPZ,all,mad,-0.003204345703125,0.003312826156616211
D_BW_ENCSR810EPZ,benign,std,-0.007183558261475419,0.007816027643007517
D_BW_ENCSR810EPZ,benign,mad,-0.0028280019760131836,0.002852320671081543
D_BW_ENCSR517SMA,all,std,-0.005990396187926196,0.006870471089897115
D_BW_ENCSR517SMA,all,mad,-0.002808123826980591,0.003385096788406372
D_BW_ENCSR517SMA,benign,std,-0.0056923623336632275,0.006687129327573048
D_BW_ENCSR517SMA,benign,mad,-0.002702176570892334,0.0032169222831726074
D_BW_ENCSR944RKI,all,std,-0.0061892373926167536,0.006528297241880714
D_BW_ENCSR944RKI,all,mad,-0.00243183970451355,0.002544969320297241
D_BW_ENCSR944RKI,benign,std,-0.005524580846386137,0.006344084999146683
D_BW_ENCSR944RKI,benign,mad,-0.002270907163619995,0.0025118887424468994
D_BW_ENCSR372MTE,all,std,-0.00862967176681476,0.009290593910535473
D_BW_ENCSR372MTE,all,mad,-0.0034493207931518555,0.0036593079566955566
D_BW_ENCSR372MTE,benign,std,-0.007620180196154484,0.008382245008429564
D_BW_ENCSR372MTE,benign,mad,-0.0030555427074432373,0.0033024251461029053
D_BW_ENCSR962AKF,all,std,-0.006522297300983946,0.007146977978948322
D_BW_ENCSR962AKF,all,mad,-0.002557426691055298,0.002699822187423706
D_BW_ENCSR962AKF,benign,std,-0.006587657395736145,0.007328821654648223
D_BW_ENCSR962AKF,benign,mad,-0.0023656487464904785,0.0025663375854492188
D_BW_ENCSR043SJS,all,std,-0.004720111439252418,0.005458849978019063
D_BW_ENCSR043SJS,all,mad,-0.0023487508296966553,0.002910703420639038
D_BW_ENCSR043SJS,benign,std,-0.004532422433919687,0.005414273841117493
D_BW_ENCSR043SJS,benign,mad,-0.002212613821029663,0.002785295248031616
D_BW_ENCSR040DGJ,all,std,-0.010156197823377884,0.012224287532510371
D_BW_ENCSR040DGJ,all,mad,-0.004271715879440308,0.005069166421890259
D_BW_ENCSR040DGJ,benign,std,-0.010220277321090777,0.011469747952881753
D_BW_ENCSR040DGJ,benign,mad,-0.00420340895652771,0.004576891660690308
D_BW_ENCSR366YTD,all,std,-0.009104702357050387,0.010690288090792
D_BW_ENCSR366YTD,all,mad,-0.003886610269546509,0.004247218370437622
D_BW_ENCSR366YTD,benign,std,-0.008875157063764296,0.009931103296690428
D_BW_ENCSR366YTD,benign,mad,-0.003729313611984253,0.0038684308528900146
D_BW_ENCSR414IHC,all,std,-0.008792676191872484,0.010241094940189556
D_BW_ENCSR414IHC,all,mad,-0.0038865506649017334,0.0041908323764801025
D_BW_ENCSR414IHC,benign,std,-0.008690163959249774,0.00963530820781889
D_BW_ENCSR414IHC,benign,mad,-0.003841787576675415,0.003966778516769409
D_BW_ENCSR627UDJ,all,std,-0.011903767995426312,0.014006553138835831
D_BW_ENCSR627UDJ,all,mad,-0.004486441612243652,0.005804181098937988
D_BW_ENCSR627UDJ,benign,std,-0.01131911118989682,0.012545472757035426
D_BW_ENCSR627UDJ,benign,mad,-0.004448682069778442,0.0051368772983551025
D_BW_ENCSR628IRM,all,std,-0.011031021342597721,0.011831677259677214
D_BW_ENCSR628IRM,all,mad,-0.004033923149108887,0.004033923149108887
D_BW_ENCSR628IRM,benign,std,-0.010643604527816347,0.010962891912493482
D_BW_ENCSR628IRM,benign,mad,-0.0037106871604919434,0.0037106871604919434
D_BW_ENCSR222QLW,all,std,-0.009093248365756933,0.010198922152220246
D_BW_ENCSR222QLW,all,mad,-0.003677666187286377,0.0037660598754882812
D_BW_ENCSR222QLW,benign,std,-0.008564305619150746,0.009482424765169712
D_BW_ENCSR222QLW,benign,mad,-0.003373265266418457,0.003388643264770508
D_BW_ENCSR920EOT,all,std,-0.018292367368026127,0.016562118889071206
D_BW_ENCSR920EOT,all,mad,-0.004141062498092651,0.004114300012588501
D_BW_ENCSR920EOT,benign,std,-0.01665291322058326,0.016575646509637575
D_BW_ENCSR920EOT,benign,mad,-0.003971844911575317,0.00397142767906189
D_BW_ENCSR716VIQ,all,std,-0.008784918624614196,0.008891873058377874
D_BW_ENCSR716VIQ,all,mad,-0.002273648977279663,0.002273648977279663
D_BW_ENCSR716VIQ,benign,std,-0.007767203872594101,0.008532389408312333
D_BW_ENCSR716VIQ,benign,mad,-0.002279609441757202,0.0022815167903900146
D_BW_ENCSR218OEZ,all,std,-0.014836676748179024,0.014652008436681659
D_BW_ENCSR218OEZ,all,mad,-0.0053085386753082275,0.0053085386753082275
D_BW_ENCSR218OEZ,benign,std,-0.013143035646104235,0.013293247470160663
D_BW_ENCSR218OEZ,benign,mad,-0.00482138991355896,0.00482138991355896
D_BW_ENCSR395YXN,all,std,-0.010098931945671004,0.010019157902026484
D_BW_ENCSR395YXN,all,mad,-0.0036244988441467285,0.0036244988441467285
D_BW_ENCSR395YXN,benign,std,-0.009283227851642787,0.009892245645591621
D_BW_ENCSR395YXN,benign,mad,-0.003265291452407837,0.003265291452407837
D_BW_ENCSR115GFR,all,std,-0.009871725555006119,0.00969582113677641
D_BW_ENCSR115GFR,all,mad,-0.004584372043609619,0.004490196704864502
D_BW_ENCSR115GFR,benign,std,-0.008780511613741016,0.009026825611309243
D_BW_ENCSR115GFR,benign,mad,-0.004052340984344482,0.004054129123687744
D_BW_ENCSR974EGY,all,std,-0.0074972322987671095,0.008424946432744324
D_BW_ENCSR974EGY,all,mad,-0.0031968355178833008,0.0038419365882873535
D_BW_ENCSR974EGY,benign,std,-0.007040494338647547,0.008094238313677598
D_BW_ENCSR974EGY,benign,mad,-0.0029057562351226807,0.0034138262271881104
D_BW_ENCSR000EQD,all,std,-0.012013476503446452,0.01232850376342841
D_BW_ENCSR000EQD,all,mad,-0.004674255847930908,0.004674255847930908
D_BW_ENCSR000EQD,benign,std,-0.01047591439188861,0.010967479660407188
D_BW_ENCSR000EQD,benign,mad,-0.004286289215087891,0.004286289215087891
D_BW_ENCSR000EQF,all,std,-0.013864304686486046,0.014903035590374276
D_BW_ENCSR000EQF,all,mad,-0.005502432584762573,0.006134837865829468
D_BW_ENCSR000EQF,benign,std,-0.011835738031318314,0.012646220276034046
D_BW_ENCSR000EQF,benign,mad,-0.005128294229507446,0.005422621965408325
D_BW_ENCSR041UZZ,all,std,-0.008331764826677206,0.008343090195076149
D_BW_ENCSR041UZZ,all,mad,-0.003541231155395508,0.003541231155395508
D_BW_ENCSR041UZZ,benign,std,-0.00711299774335026,0.007351613189716056
D_BW_ENCSR041UZZ,benign,mad,-0.0031280517578125,0.0031280517578125
D_BW_ENCSR675EXE,all,std,-0.007919400491239327,0.00907791386803429
D_BW_ENCSR675EXE,all,mad,-0.0035863518714904785,0.004063606262207031
D_BW_ENCSR675EXE,benign,std,-0.007504276789228936,0.008765498897026543
D_BW_ENCSR675EXE,benign,mad,-0.003325343132019043,0.0038390755653381348
D_BW_ENCSR998RVD,all,std,-0.00811745839096391,0.007660004400802078
D_BW_ENCSR998RVD,all,mad,-0.002150893211364746,0.0021372437477111816
D_BW_ENCSR998RVD,benign,std,-0.007868120496723996,0.008174492057951696
D_BW_ENCSR998RVD,benign,mad,-0.002089589834213257,0.0020907819271087646
D_BW_ENCSR091TTT,all,std,-0.009859701433196439,0.010461260210789487
D_BW_ENCSR091TTT,all,mad,-0.004029750823974609,0.004070699214935303
D_BW_ENCSR091TTT,benign,std,-0.00866659737815332,0.009506056650175239
D_BW_ENCSR091TTT,benign,mad,-0.0036975741386413574,0.003826439380645752
D_BW_ENCSR957XEV,all,std,-0.00696039334666122,0.006791197901672087
D_BW_ENCSR957XEV,all,mad,-0.0029863715171813965,0.0029863715171813965
D_BW_ENCSR957XEV,benign,std,-0.006642841306077101,0.007018626825501768
D_BW_ENCSR957XEV,benign,mad,-0.002771347761154175,0.002771347761154175
D_BW_ENCSR451GTQ,all,std,-0.0055740415122884695,0.005539225882390998
D_BW_ENCSR451GTQ,all,mad,-0.002809196710586548,0.002714604139328003
D_BW_ENCSR451GTQ,benign,std,-0.005315743511235314,0.005869498718684257
D_BW_ENCSR451GTQ,benign,mad,-0.002542346715927124,0.002752333879470825
D_BW_ENCSR678RCY,all,std,-0.006723476911965366,0.0073022691912647915
D_BW_ENCSR678RCY,all,mad,-0.0033420324325561523,0.0037980079650878906
D_BW_ENCSR678RCY,benign,std,-0.006006111470381613,0.0067416229101146296
D_BW_ENCSR678RCY,benign,mad,-0.0031001269817352295,0.00347939133644104
D_BW_ENCSR000EQH,all,std,-0.012324159942354083,0.014479090741398507
D_BW_ENCSR000EQH,all,mad,-0.00554242730140686,0.006746262311935425
D_BW_ENCSR000EQH,benign,std,-0.011392329239344566,0.013201565430111936
D_BW_ENCSR000EQH,benign,mad,-0.005318552255630493,0.0063003599643707275
D_BW_ENCSR000EQI,all,std,-0.018905728115081122,0.019123464243227424
D_BW_ENCSR000EQI,all,mad,-0.0052908360958099365,0.005291074514389038
D_BW_ENCSR000EQI,benign,std,-0.016012964793782617,0.0164930737375425
D_BW_ENCSR000EQI,benign,mad,-0.004808366298675537,0.0048105716705322266
D_BW_ENCSR207TUX,all,std,-0.010845557442107428,0.011770242469550113
D_BW_ENCSR207TUX,all,mad,-0.004100024700164795,0.004444301128387451
D_BW_ENCSR207TUX,benign,std,-0.010294013380213692,0.010723274811439035
D_BW_ENCSR207TUX,benign,mad,-0.0038704276084899902,0.004011988639831543
D_BW_ENCSR000AOQ,all,std,-0.010811973799052459,0.011088790422938144
D_BW_ENCSR000AOQ,all,mad,-0.004584461450576782,0.004584461450576782
D_BW_ENCSR000AOQ,benign,std,-0.009058738484311353,0.009749688810232403
D_BW_ENCSR000AOQ,benign,mad,-0.004105895757675171,0.004129260778427124
D_BW_ENCSR000AOU,all,std,-0.007283182913362415,0.008118740297312441
D_BW_ENCSR000AOU,all,mad,-0.003447979688644409,0.0034510791301727295
D_BW_ENCSR000AOU,benign,std,-0.006623145567042747,0.007432297182639992
D_BW_ENCSR000AOU,benign,mad,-0.0032713115215301514,0.0032792389392852783
D_BW_ENCSR000ART,all,std,-0.008346500817449375,0.009071299856000196
D_BW_ENCSR000ART,all,mad,-0.004016131162643433,0.004016131162643433
D_BW_ENCSR000ART,benign,std,-0.007209220049365457,0.008134153171629471
D_BW_ENCSR000ART,benign,mad,-0.003641486167907715,0.003652632236480713
D_BW_ENCSR000ENF,all,std,-0.011569298370046152,0.012646701539072183
D_BW_ENCSR000ENF,all,mad,-0.005222797393798828,0.0053566694259643555
D_BW_ENCSR000ENF,benign,std,-0.010788655104706446,0.011890225146222334
D_BW_ENCSR000ENF,benign,mad,-0.0050709545612335205,0.005253463983535767
D_BW_ENCSR000DXK,all,std,-0.010522046068851112,0.012112648720830031
D_BW_ENCSR000DXK,all,mad,-0.005432933568954468,0.006036669015884399
D_BW_ENCSR000DXK,benign,std,-0.010513641200142327,0.01226646193850274
D_BW_ENCSR000DXK,benign,mad,-0.005403637886047363,0.006108283996582031
D_BW_ENCSR000DXH,all,std,-0.011317591657562588,0.011098173550117637
D_BW_ENCSR000DXH,all,mad,-0.003319680690765381,0.0033194422721862793
D_BW_ENCSR000DXH,benign,std,-0.011178891085433625,0.01190674626396912
D_BW_ENCSR000DXH,benign,mad,-0.003737539052963257,0.0037485063076019287
D_BW_ENCSR000DXJ,all,std,-0.007883270487776341,0.008022148445972401
D_BW_ENCSR000DXJ,all,mad,-0.0027964413166046143,0.0027964413166046143
D_BW_ENCSR000DXJ,benign,std,-0.006507134173781883,0.006657771801703435
D_BW_ENCSR000DXJ,benign,mad,-0.0024569332599639893,0.0024569332599639893
D_BW_ENCSR856NXV,all,std,-0.019020783539371082,0.020464671031215492
D_BW_ENCSR856NXV,all,mad,-0.005369126796722412,0.0056452155113220215
D_BW_ENCSR856NXV,benign,std,-0.017297422371269137,0.018107246169332607
D_BW_ENCSR856NXV,benign,mad,-0.004912376403808594,0.0049773454666137695
D_BW_ENCSR122VUW,all,std,-0.015170709080414416,0.01638710451145739
D_BW_ENCSR122VUW,all,mad,-0.004125058650970459,0.004129588603973389
D_BW_ENCSR122VUW,benign,std,-0.014796168306531247,0.014895734407794979
D_BW_ENCSR122VUW,benign,mad,-0.0036116838455200195,0.0036116838455200195
D_BW_ENCSR191EII,all,std,-0.01587639165687304,0.01740642751429739
D_BW_ENCSR191EII,all,mad,-0.004144042730331421,0.004216283559799194
D_BW_ENCSR191EII,benign,std,-0.0154137812421875,0.015691661573067985
D_BW_ENCSR191EII,benign,mad,-0.0036007463932037354,0.003604680299758911
D_BW_ENCSR271QSV,all,std,-0.01479517607549824,0.01620060196968067
D_BW_ENCSR271QSV,all,mad,-0.003950387239456177,0.004016488790512085
D_BW_ENCSR271QSV,benign,std,-0.014388963237669236,0.014630030580957232
D_BW_ENCSR271QSV,benign,mad,-0.0035016536712646484,0.0035185813903808594
D_BW_ENCSR281HBB,all,std,-0.012614735289238442,0.014277819316131134
D_BW_ENCSR281HBB,all,mad,-0.0050182342529296875,0.005559742450714111
D_BW_ENCSR281HBB,benign,std,-0.012578906198010243,0.01349180768333313
D_BW_ENCSR281HBB,benign,mad,-0.004802107810974121,0.0052075982093811035
D_BW_ENCSR320TUJ,all,std,-0.014772884506297376,0.01608831869621458
D_BW_ENCSR320TUJ,all,mad,-0.004318892955780029,0.004329025745391846
D_BW_ENCSR320TUJ,benign,std,-0.014325965322273577,0.014510393415543938
D_BW_ENCSR320TUJ,benign,mad,-0.003743112087249756,0.0037438273429870605
D_BW_ENCSR453EVC,all,std,-0.013186585210116395,0.014811855775121981
D_BW_ENCSR453EVC,all,mad,-0.0047751665115356445,0.0052117109298706055
D_BW_ENCSR453EVC,benign,std,-0.01297306264832872,0.01360041321990201
D_BW_ENCSR453EVC,benign,mad,-0.004461884498596191,0.004644632339477539
D_BW_ENCSR468ZXN,all,std,-0.016681288623112953,0.017695589047765477
D_BW_ENCSR468ZXN,all,mad,-0.003617227077484131,0.003617227077484131
D_BW_ENCSR468ZXN,benign,std,-0.016321694747323947,0.016255703541277085
D_BW_ENCSR468ZXN,benign,mad,-0.0031470060348510742,0.0031470060348510742
D_BW_ENCSR495INQ,all,std,-0.012516517175113779,0.013808133411824599
D_BW_ENCSR495INQ,all,mad,-0.004484415054321289,0.004651486873626709
D_BW_ENCSR495INQ,benign,std,-0.01221205059489772,0.012763924180504971
D_BW_ENCSR495INQ,benign,mad,-0.004103749990463257,0.004249542951583862
D_BW_ENCSR564TUY,all,std,-0.012974200692367877,0.014968399402632473
D_BW_ENCSR564TUY,all,mad,-0.004742354154586792,0.005497664213180542
D_BW_ENCSR564TUY,benign,std,-0.013019407993348298,0.01393822128512621
D_BW_ENCSR564TUY,benign,mad,-0.004567503929138184,0.004932105541229248
D_BW_ENCSR639ZJI,all,std,-0.01381024402679122,0.015287999595869172
D_BW_ENCSR639ZJI,all,mad,-0.005115330219268799,0.0054506659507751465
D_BW_ENCSR639ZJI,benign,std,-0.013459821838238043,0.014144995225948908
D_BW_ENCSR639ZJI,benign,mad,-0.004703134298324585,0.004963964223861694
D_BW_ENCSR735BIM,all,std,-0.01593217320324547,0.018095626538352498
D_BW_ENCSR735BIM,all,mad,-0.00437164306640625,0.0050699710845947266
D_BW_ENCSR735BIM,benign,std,-0.01538311268539328,0.016116756054426067
D_BW_ENCSR735BIM,benign,mad,-0.003975778818130493,0.004279047250747681
D_BW_ENCSR620AZM,all,std,-0.00890158381141678,0.009534506389575014
D_BW_ENCSR620AZM,all,mad,-0.004110932350158691,0.004115581512451172
D_BW_ENCSR620AZM,benign,std,-0.007953667115562885,0.008191916916725864
D_BW_ENCSR620AZM,benign,mad,-0.003685563802719116,0.003685563802719116
D_BW_ENCSR891KSP,all,std,-0.010193852043458473,0.011132889046547807
D_BW_ENCSR891KSP,all,mad,-0.004195958375930786,0.004195958375930786
D_BW_ENCSR891KSP,benign,std,-0.00859652018594954,0.008896855681594706
D_BW_ENCSR891KSP,benign,mad,-0.003716707229614258,0.003716707229614258
D_BW_ENCSR011QFP,all,std,-0.008529229101959131,0.009508811237971412
D_BW_ENCSR011QFP,all,mad,-0.003064751625061035,0.003369569778442383
D_BW_ENCSR011QFP,benign,std,-0.008096497395875686,0.00914802163916935
D_BW_ENCSR011QFP,benign,mad,-0.003002643585205078,0.003290534019470215
D_BW_ENCSR038GYF,all,std,-0.008672041444371687,0.01000567164399865
D_BW_ENCSR038GYF,all,mad,-0.0031454265117645264,0.0036239922046661377
D_BW_ENCSR038GYF,benign,std,-0.00822444297230679,0.009423133860006571
D_BW_ENCSR038GYF,benign,mad,-0.0030360817909240723,0.003536045551300049
D_BW_ENCSR311OCP,all,std,-0.00953872232867926,0.010460686883869554
D_BW_ENCSR311OCP,all,mad,-0.0037251412868499756,0.003899902105331421
D_BW_ENCSR311OCP,benign,std,-0.009563488305043584,0.010891900277209711
D_BW_ENCSR311OCP,benign,mad,-0.0036988556385040283,0.004014343023300171
D_BW_ENCSR355PUX,all,std,-0.009542007771226962,0.009520941462984291
D_BW_ENCSR355PUX,all,mad,-0.0041762590408325195,0.0041762590408325195
D_BW_ENCSR355PUX,benign,std,-0.009157974431604432,0.009393871893432437
D_BW_ENCSR355PUX,benign,mad,-0.004030436277389526,0.004030436277389526
D_BW_ENCSR458PCE,all,std,-0.011859677733691686,0.012295513646400438
D_BW_ENCSR458PCE,all,mad,-0.005391806364059448,0.005391806364059448
D_BW_ENCSR458PCE,benign,std,-0.011204248080985588,0.012192767170839251
D_BW_ENCSR458PCE,benign,mad,-0.005029052495956421,0.005066424608230591
D_BW_ENCSR862NIZ,all,std,-0.007848537778899585,0.008548648667271326
D_BW_ENCSR862NIZ,all,mad,-0.0038756132125854492,0.003969669342041016
D_BW_ENCSR862NIZ,benign,std,-0.007424265624842237,0.008232314866543999
D_BW_ENCSR862NIZ,benign,mad,-0.0036280453205108643,0.003799527883529663
D_BW_ENCSR060YIB,all,std,-0.010325056742754283,0.010009936965516901
D_BW_ENCSR060YIB,all,mad,-0.002045661211013794,0.002045661211013794
D_BW_ENCSR060YIB,benign,std,-0.008977646961265727,0.009526660065205255
D_BW_ENCSR060YIB,benign,mad,-0.0020652711391448975,0.0020652711391448975
D_BW_ENCSR164ROX,all,std,-0.008162646356267763,0.008205519745074155
D_BW_ENCSR164ROX,all,mad,-0.0015866756439208984,0.0015866756439208984
D_BW_ENCSR164ROX,benign,std,-0.006980935709653225,0.007168597641463441
D_BW_ENCSR164ROX,benign,mad,-0.0015079677104949951,0.0015079677104949951
D_BW_ENCSR268JEO,all,std,-0.009133304555747058,0.009001447632500808
D_BW_ENCSR268JEO,all,mad,-0.0020189881324768066,0.0020189881324768066
D_BW_ENCSR268JEO,benign,std,-0.007938360704222209,0.008598623820765318
D_BW_ENCSR268JEO,benign,mad,-0.0019999444484710693,0.002002805471420288
D_BW_ENCSR731OMG,all,std,-0.007645806695523463,0.008243307451803118
D_BW_ENCSR731OMG,all,mad,-0.002254009246826172,0.002255678176879883
D_BW_ENCSR731OMG,benign,std,-0.00722405044359731,0.008080576015534545
D_BW_ENCSR731OMG,benign,mad,-0.002311617136001587,0.0023156702518463135
D_BW_ENCSR920YBY,all,std,-0.008508604714809537,0.008512045269710573
D_BW_ENCSR920YBY,all,mad,-0.0022876858711242676,0.002287924289703369
D_BW_ENCSR920YBY,benign,std,-0.007701877548434358,0.008460596699780451
D_BW_ENCSR920YBY,benign,mad,-0.002364635467529297,0.0023691654205322266
D_BW_ENCSR170NCG,all,std,-0.011698686398926496,0.012791224218980563
D_BW_ENCSR170NCG,all,mad,-0.004544168710708618,0.004579454660415649
D_BW_ENCSR170NCG,benign,std,-0.010326781186503995,0.011190163132947488
D_BW_ENCSR170NCG,benign,mad,-0.004071921110153198,0.004121989011764526
D_BW_ENCSR196KYU,all,std,-0.013431954113182439,0.014945878162440519
D_BW_ENCSR196KYU,all,mad,-0.0039253830909729,0.003964424133300781
D_BW_ENCSR196KYU,benign,std,-0.011757827976352806,0.01246708798946648
D_BW_ENCSR196KYU,benign,mad,-0.003325909376144409,0.0033430755138397217
D_BW_ENCSR340SGE,all,std,-0.014455031265504127,0.01586043340918791
D_BW_ENCSR340SGE,all,mad,-0.0037595033645629883,0.003764033317565918
D_BW_ENCSR340SGE,benign,std,-0.012687424491317873,0.013326425077273303
D_BW_ENCSR340SGE,benign,mad,-0.003176778554916382,0.0031790435314178467
D_BW_ENCSR401CJA,all,std,-0.013321946769011186,0.014110619176040975
D_BW_ENCSR401CJA,all,mad,-0.004544377326965332,0.004544377326965332
D_BW_ENCSR401CJA,benign,std,-0.011421089497861197,0.011780147285762514
D_BW_ENCSR401CJA,benign,mad,-0.00416642427444458,0.00416642427444458
D_BW_ENCSR691CSS,all,std,-0.015581671827441022,0.01681453880392864
D_BW_ENCSR691CSS,all,mad,-0.004130274057388306,0.004130512475967407
D_BW_ENCSR691CSS,benign,std,-0.013999215959918371,0.014746654951344773
D_BW_ENCSR691CSS,benign,mad,-0.0035957396030426025,0.0035962164402008057
D_BW_ENCSR045QJH,all,std,-0.007801060664298772,0.00800349200370309
D_BW_ENCSR045QJH,all,mad,-0.0033406317234039307,0.0033406317234039307
D_BW_ENCSR045QJH,benign,std,-0.007227251822238081,0.007655316868524053
D_BW_ENCSR045QJH,benign,mad,-0.003127187490463257,0.003127187490463257
D_BW_ENCSR136QKZ,all,std,-0.009939562274027126,0.009735607850611696
D_BW_ENCSR136QKZ,all,mad,-0.0031960904598236084,0.0031960904598236084
D_BW_ENCSR136QKZ,benign,std,-0.008961884559065658,0.00862131543785975
D_BW_ENCSR136QKZ,benign,mad,-0.002865314483642578,0.002865314483642578
D_BW_ENCSR163ALM,all,std,-0.008265647202622423,0.007851909271170257
D_BW_ENCSR163ALM,all,mad,-0.004075914621353149,0.004074722528457642
D_BW_ENCSR163ALM,benign,std,-0.007648890784450838,0.007423866986506777
D_BW_ENCSR163ALM,benign,mad,-0.003779172897338867,0.003779172897338867
D_BW_ENCSR192GUR,all,std,-0.011360654713536261,0.011881699245431738
D_BW_ENCSR192GUR,all,mad,-0.0025599002838134766,0.0025599002838134766
D_BW_ENCSR192GUR,benign,std,-0.010719045474272123,0.01101482286390853
D_BW_ENCSR192GUR,benign,mad,-0.002306222915649414,0.002306222915649414
D_BW_ENCSR438DSO,all,std,-0.010995328431870928,0.011289006370654933
D_BW_ENCSR438DSO,all,mad,-0.002533555030822754,0.002533555030822754
D_BW_ENCSR438DSO,benign,std,-0.009820677094498503,0.009918427705783363
D_BW_ENCSR438DSO,benign,mad,-0.0022446513175964355,0.0022446513175964355
D_BW_ENCSR681HMF,all,std,-0.007659649662366307,0.00843690046245204
D_BW_ENCSR681HMF,all,mad,-0.003781527280807495,0.0037822425365448
D_BW_ENCSR681HMF,benign,std,-0.0073837873677982955,0.008095458471577362
D_BW_ENCSR681HMF,benign,mad,-0.003587067127227783,0.0035903453826904297
D_BW_ENCSR179MIQ,all,std,-0.011295780513517194,0.010576468832303993
D_BW_ENCSR179MIQ,all,mad,-0.004233509302139282,0.004209786653518677
D_BW_ENCSR179MIQ,benign,std,-0.009964119808992337,0.009922316085011098
D_BW_ENCSR179MIQ,benign,mad,-0.0036291182041168213,0.0036291182041168213
D_BW_ENCSR245ZCU,all,std,-0.011230991894468719,0.01114629926017501
D_BW_ENCSR245ZCU,all,mad,-0.003912031650543213,0.00391995906829834
D_BW_ENCSR245ZCU,benign,std,-0.010439788492657585,0.010999507386800974
D_BW_ENCSR245ZCU,benign,mad,-0.003521651029586792,0.0035531222820281982
D_BW_ENCSR734ESI,all,std,-0.008778549056304057,0.009518634736854234
D_BW_ENCSR734ESI,all,mad,-0.0045146644115448,0.00488850474357605
D_BW_ENCSR734ESI,benign,std,-0.00815434884239693,0.009152803166852274
D_BW_ENCSR734ESI,benign,mad,-0.00416073203086853,0.004373103380203247
D_BW_ENCSR957WQX,all,std,-0.012665022591643349,0.011982343600405483
D_BW_ENCSR957WQX,all,mad,-0.005445241928100586,0.005390167236328125
D_BW_ENCSR957WQX,benign,std,-0.011537339977635034,0.011559054083455077
D_BW_ENCSR957WQX,benign,mad,-0.0049107372760772705,0.0049107372760772705
D_BW_ENCSR979RHZ,all,std,-0.009735924165668089,0.009432361320554554
D_BW_ENCSR979RHZ,all,mad,-0.005029559135437012,0.0049803853034973145
D_BW_ENCSR979RHZ,benign,std,-0.009197895366484682,0.00972223865560119
D_BW_ENCSR979RHZ,benign,mad,-0.004654377698898315,0.004761308431625366
D_BW_ENCSR820WLP,all,std,-0.009351222309338285,0.010580503414416844
D_BW_ENCSR820WLP,all,mad,-0.0035969316959381104,0.004180997610092163
D_BW_ENCSR820WLP,benign,std,-0.00901137127850536,0.009728405775063379
D_BW_ENCSR820WLP,benign,mad,-0.003531843423843384,0.00391879677772522
D_BW_ENCSR892HPQ,all,std,-0.008222329979391298,0.008275903932347992
D_BW_ENCSR892HPQ,all,mad,-0.003362208604812622,0.003362208604812622
D_BW_ENCSR892HPQ,benign,std,-0.007080087337204975,0.0071623242031065145
D_BW_ENCSR892HPQ,benign,mad,-0.0029816031455993652,0.0029816031455993652
D_BW_ENCSR368ZJL,all,std,-0.006568315570811657,0.0069212685307348506
D_BW_ENCSR368ZJL,all,mad,-0.002945840358734131,0.0031038522720336914
D_BW_ENCSR368ZJL,benign,std,-0.006063177340440388,0.006619772333499839
D_BW_ENCSR368ZJL,benign,mad,-0.00264856219291687,0.0028941333293914795
D_BW_ENCSR610IIJ,all,std,-0.006619347064019474,0.006741064019841808
D_BW_ENCSR610IIJ,all,mad,-0.0021543800830841064,0.002157241106033325
D_BW_ENCSR610IIJ,benign,std,-0.006270821223713674,0.006742663665517044
D_BW_ENCSR610IIJ,benign,mad,-0.00205877423286438,0.0020883381366729736
D_BW_ENCSR911BCA,all,std,-0.00835386428187404,0.008961206726315035
D_BW_ENCSR911BCA,all,mad,-0.0031379759311676025,0.003203481435775757
D_BW_ENCSR911BCA,benign,std,-0.007538356759614368,0.00808801644658936
D_BW_ENCSR911BCA,benign,mad,-0.0028253495693206787,0.002907007932662964
D_BW_ENCSR291KBJ,all,std,-0.007001039002581165,0.00683995143025677
D_BW_ENCSR291KBJ,all,mad,-0.0025300681591033936,0.0025300681591033936
D_BW_ENCSR291KBJ,benign,std,-0.0066313721644211095,0.0068548355305954
D_BW_ENCSR291KBJ,benign,mad,-0.0023032426834106445,0.0023032426834106445
D_BW_ENCSR750ZCV,all,std,-0.004726206034870035,0.00479346872723446
D_BW_ENCSR750ZCV,all,mad,-0.0023126304149627686,0.002354353666305542
D_BW_ENCSR750ZCV,benign,std,-0.00433683339054229,0.004692554572835653
D_BW_ENCSR750ZCV,benign,mad,-0.002050429582595825,0.0021872222423553467
D_BW_ENCSR000EKF,all,std,-0.012458181327598777,0.013042884068182093
D_BW_ENCSR000EKF,all,mad,-0.004474073648452759,0.004474073648452759
D_BW_ENCSR000EKF,benign,std,-0.01100755119057218,0.011537637036971832
D_BW_ENCSR000EKF,benign,mad,-0.004075348377227783,0.004075586795806885
D_BW_ENCSR000ALB,all,std,-0.015577714561561427,0.015541206751550867
D_BW_ENCSR000ALB,all,mad,-0.005614042282104492,0.005614042282104492
D_BW_ENCSR000ALB,benign,std,-0.01260607533883117,0.013232215413938077
D_BW_ENCSR000ALB,benign,mad,-0.004638016223907471,0.004639148712158203
D_BW_ENCSR000AKK,all,std,-0.00886840123416907,0.01044293506338745
D_BW_ENCSR000AKK,all,mad,-0.0036379098892211914,0.004270970821380615
D_BW_ENCSR000AKK,benign,std,-0.008236156690190139,0.009218666090790181
D_BW_ENCSR000AKK,benign,mad,-0.003455609083175659,0.003831714391708374
D_BW_ENCSR000DVO,all,std,-0.010673407069411774,0.012460283007181897
D_BW_ENCSR000DVO,all,mad,-0.004795432090759277,0.0056282877922058105
